code,b11,b10,b9,b8,b7,b6,b5,b4,b3,b2,b1,b0,vout,DNL,INL,delay_ns
1132,0,1,0,0,0,1,1,0,1,1,0,0,0.330126,0.003055,-5.444785,100.0
1133,0,1,0,0,0,1,1,0,1,1,0,1,0.330419,0.001016,-5.443770,100.0
1134,0,1,0,0,0,1,1,0,1,1,1,0,0.330709,-0.013181,-5.456950,100.0
1135,0,1,0,0,0,1,1,0,1,1,1,1,0.331002,0.001016,-5.455935,100.0
1136,0,1,0,0,0,1,1,1,0,0,0,0,0.331344,0.166695,-5.289240,100.0
1137,0,1,0,0,0,1,1,1,0,0,0,1,0.331637,0.001016,-5.288224,100.0
1138,0,1,0,0,0,1,1,1,0,0,1,0,0.331926,-0.013181,-5.301405,100.0
1139,0,1,0,0,0,1,1,1,0,0,1,1,0.332220,0.001016,-5.300390,100.0
1140,0,1,0,0,0,1,1,1,0,1,0,0,0.332514,0.003055,-5.297335,100.0
1141,0,1,0,0,0,1,1,1,0,1,0,1,0.332807,0.001016,-5.296319,100.0
1142,0,1,0,0,0,1,1,1,0,1,1,0,0.333096,-0.013181,-5.309500,100.0
1143,0,1,0,0,0,1,1,1,0,1,1,1,0.333389,0.001016,-5.308485,100.0
1144,0,1,0,0,0,1,1,1,1,0,0,0,0.333658,-0.084444,-5.392928,100.0
1145,0,1,0,0,0,1,1,1,1,0,0,1,0.333951,0.001016,-5.391913,100.0
1146,0,1,0,0,0,1,1,1,1,0,1,0,0.334240,-0.013181,-5.405094,100.0
1147,0,1,0,0,0,1,1,1,1,0,1,1,0.334534,0.001016,-5.404078,100.0
1148,0,1,0,0,0,1,1,1,1,1,0,0,0.334828,0.003055,-5.401023,100.0
1149,0,1,0,0,0,1,1,1,1,1,0,1,0.335121,0.001016,-5.400007,100.0
1150,0,1,0,0,0,1,1,1,1,1,1,0,0.335410,-0.013181,-5.413188,100.0
1151,0,1,0,0,0,1,1,1,1,1,1,1,0.335703,0.001016,-5.412173,100.0
1152,0,1,0,0,1,0,0,0,0,0,0,0,0.335878,-0.403726,-5.815898,100.0
1153,0,1,0,0,1,0,0,0,0,0,0,1,0.336171,0.001016,-5.814883,100.0
1154,0,1,0,0,1,0,0,0,0,0,1,0,0.336461,-0.013181,-5.828064,100.0
1155,0,1,0,0,1,0,0,0,0,0,1,1,0.336754,0.001016,-5.827048,100.0
1156,0,1,0,0,1,0,0,0,0,1,0,0,0.337048,0.003055,-5.823993,100.0
1157,0,1,0,0,1,0,0,0,0,1,0,1,0.337341,0.001016,-5.822978,100.0
1158,0,1,0,0,1,0,0,0,0,1,1,0,0.337630,-0.013181,-5.836159,100.0
1159,0,1,0,0,1,0,0,0,0,1,1,1,0.337924,0.001016,-5.835143,100.0
1160,0,1,0,0,1,0,0,0,1,0,0,0,0.338192,-0.084444,-5.919587,100.0
1161,0,1,0,0,1,0,0,0,1,0,0,1,0.338485,0.001016,-5.918571,100.0
1162,0,1,0,0,1,0,0,0,1,0,1,0,0.338775,-0.013181,-5.931752,100.0
1163,0,1,0,0,1,0,0,0,1,0,1,1,0.339068,0.001016,-5.930737,100.0
1164,0,1,0,0,1,0,0,0,1,1,0,0,0.339362,0.003055,-5.927682,100.0
1165,0,1,0,0,1,0,0,0,1,1,0,1,0.339655,0.001016,-5.926666,100.0
1166,0,1,0,0,1,0,0,0,1,1,1,0,0.339944,-0.013181,-5.939847,100.0
1167,0,1,0,0,1,0,0,0,1,1,1,1,0.340238,0.001016,-5.938831,100.0
1168,0,1,0,0,1,0,0,1,0,0,0,0,0.340580,0.166695,-5.772136,100.0
1169,0,1,0,0,1,0,0,1,0,0,0,1,0.340873,0.001016,-5.771121,100.0
1170,0,1,0,0,1,0,0,1,0,0,1,0,0.341162,-0.013181,-5.784302,100.0
1171,0,1,0,0,1,0,0,1,0,0,1,1,0.341455,0.001016,-5.783286,100.0
1172,0,1,0,0,1,0,0,1,0,1,0,0,0.341749,0.003055,-5.780231,100.0
1173,0,1,0,0,1,0,0,1,0,1,0,1,0.342043,0.001016,-5.779216,100.0
1174,0,1,0,0,1,0,0,1,0,1,1,0,0.342332,-0.013181,-5.792397,100.0
1175,0,1,0,0,1,0,0,1,0,1,1,1,0.342625,0.001016,-5.791381,100.0
1176,0,1,0,0,1,0,0,1,1,0,0,0,0.342894,-0.084444,-5.875825,100.0
1177,0,1,0,0,1,0,0,1,1,0,0,1,0.343187,0.001016,-5.874809,100.0
1178,0,1,0,0,1,0,0,1,1,0,1,0,0.343476,-0.013181,-5.887990,100.0
1179,0,1,0,0,1,0,0,1,1,0,1,1,0.343769,0.001016,-5.886974,100.0
1180,0,1,0,0,1,0,0,1,1,1,0,0,0.344063,0.003055,-5.883919,100.0
1181,0,1,0,0,1,0,0,1,1,1,0,1,0.344357,0.001016,-5.882904,100.0
1182,0,1,0,0,1,0,0,1,1,1,1,0,0.344646,-0.013181,-5.896085,100.0
1183,0,1,0,0,1,0,0,1,1,1,1,1,0.344939,0.001016,-5.895069,100.0
1184,0,1,0,0,1,0,1,0,0,0,0,0,0.345187,-0.155466,-6.050536,100.0
1185,0,1,0,0,1,0,1,0,0,0,0,1,0.345480,0.001016,-6.049520,100.0
1186,0,1,0,0,1,0,1,0,0,0,1,0,0.345769,-0.013181,-6.062701,100.0
1187,0,1,0,0,1,0,1,0,0,0,1,1,0.346063,0.001016,-6.061685,100.0
1188,0,1,0,0,1,0,1,0,0,1,0,0,0.346356,0.003055,-6.058630,100.0
1189,0,1,0,0,1,0,1,0,0,1,0,1,0.346650,0.001016,-6.057615,100.0
1190,0,1,0,0,1,0,1,0,0,1,1,0,0.346939,-0.013181,-6.070796,100.0
1191,0,1,0,0,1,0,1,0,0,1,1,1,0.347232,0.001016,-6.069780,100.0
1192,0,1,0,0,1,0,1,0,1,0,0,0,0.347501,-0.084444,-6.154224,100.0
1193,0,1,0,0,1,0,1,0,1,0,0,1,0.347794,0.001016,-6.153208,100.0
1194,0,1,0,0,1,0,1,0,1,0,1,0,0.348083,-0.013181,-6.166389,100.0
1195,0,1,0,0,1,0,1,0,1,0,1,1,0.348376,0.001016,-6.165374,100.0
1196,0,1,0,0,1,0,1,0,1,1,0,0,0.348670,0.003055,-6.162319,100.0
1197,0,1,0,0,1,0,1,0,1,1,0,1,0.348964,0.001016,-6.161303,100.0
1198,0,1,0,0,1,0,1,0,1,1,1,0,0.349253,-0.013181,-6.174484,100.0
1199,0,1,0,0,1,0,1,0,1,1,1,1,0.349546,0.001016,-6.173469,100.0
1200,0,1,0,0,1,0,1,1,0,0,0,0,0.349888,0.166695,-6.006773,100.0
1201,0,1,0,0,1,0,1,1,0,0,0,1,0.350181,0.001016,-6.005758,100.0
1202,0,1,0,0,1,0,1,1,0,0,1,0,0.350471,-0.013181,-6.018939,100.0
1203,0,1,0,0,1,0,1,1,0,0,1,1,0.350764,0.001016,-6.017923,100.0
1204,0,1,0,0,1,0,1,1,0,1,0,0,0.351058,0.003055,-6.014868,100.0
1205,0,1,0,0,1,0,1,1,0,1,0,1,0.351351,0.001016,-6.013853,100.0
1206,0,1,0,0,1,0,1,1,0,1,1,0,0.351640,-0.013181,-6.027034,100.0
1207,0,1,0,0,1,0,1,1,0,1,1,1,0.351934,0.001016,-6.026018,100.0
1208,0,1,0,0,1,0,1,1,1,0,0,0,0.352202,-0.084444,-6.110462,100.0
1209,0,1,0,0,1,0,1,1,1,0,0,1,0.352495,0.001016,-6.109446,100.0
1210,0,1,0,0,1,0,1,1,1,0,1,0,0.352785,-0.013181,-6.122627,100.0
1211,0,1,0,0,1,0,1,1,1,0,1,1,0.353078,0.001016,-6.121612,100.0
1212,0,1,0,0,1,0,1,1,1,1,0,0,0.353372,0.003055,-6.118557,100.0
1213,0,1,0,0,1,0,1,1,1,1,0,1,0.353665,0.001016,-6.117541,100.0
1214,0,1,0,0,1,0,1,1,1,1,1,0,0.353954,-0.013181,-6.130722,100.0
1215,0,1,0,0,1,0,1,1,1,1,1,1,0.354248,0.001016,-6.129706,100.0
1216,0,1,0,0,1,1,0,0,0,0,0,0,0.354607,0.225881,-5.903826,100.0
1217,0,1,0,0,1,1,0,0,0,0,0,1,0.354900,0.001016,-5.902810,100.0
1218,0,1,0,0,1,1,0,0,0,0,1,0,0.355189,-0.013181,-5.915991,100.0
1219,0,1,0,0,1,1,0,0,0,0,1,1,0.355483,0.001016,-5.914976,100.0
1220,0,1,0,0,1,1,0,0,0,1,0,0,0.355777,0.003055,-5.911921,100.0
1221,0,1,0,0,1,1,0,0,0,1,0,1,0.356070,0.001016,-5.910905,100.0
1222,0,1,0,0,1,1,0,0,0,1,1,0,0.356359,-0.013181,-5.924086,100.0
1223,0,1,0,0,1,1,0,0,0,1,1,1,0.356653,0.001016,-5.923070,100.0
1224,0,1,0,0,1,1,0,0,1,0,0,0,0.356921,-0.084444,-6.007514,100.0
1225,0,1,0,0,1,1,0,0,1,0,0,1,0.357214,0.001016,-6.006499,100.0
1226,0,1,0,0,1,1,0,0,1,0,1,0,0.357503,-0.013181,-6.019679,100.0
1227,0,1,0,0,1,1,0,0,1,0,1,1,0.357797,0.001016,-6.018664,100.0
1228,0,1,0,0,1,1,0,0,1,1,0,0,0.358091,0.003055,-6.015609,100.0
1229,0,1,0,0,1,1,0,0,1,1,0,1,0.358384,0.001016,-6.014593,100.0
1230,0,1,0,0,1,1,0,0,1,1,1,0,0.358673,-0.013181,-6.027774,100.0
1231,0,1,0,0,1,1,0,0,1,1,1,1,0.358967,0.001016,-6.026759,100.0
1232,0,1,0,0,1,1,0,1,0,0,0,0,0.359308,0.166695,-5.860064,100.0
1233,0,1,0,0,1,1,0,1,0,0,0,1,0.359602,0.001016,-5.859048,100.0
1234,0,1,0,0,1,1,0,1,0,0,1,0,0.359891,-0.013181,-5.872229,100.0
1235,0,1,0,0,1,1,0,1,0,0,1,1,0.360184,0.001016,-5.871214,100.0
1236,0,1,0,0,1,1,0,1,0,1,0,0,0.360478,0.003055,-5.868158,100.0
1237,0,1,0,0,1,1,0,1,0,1,0,1,0.360772,0.001016,-5.867143,100.0
1238,0,1,0,0,1,1,0,1,0,1,1,0,0.361061,-0.013181,-5.880324,100.0
1239,0,1,0,0,1,1,0,1,0,1,1,1,0.361354,0.001016,-5.879308,100.0
1240,0,1,0,0,1,1,0,1,1,0,0,0,0.361622,-0.084444,-5.963752,100.0
1241,0,1,0,0,1,1,0,1,1,0,0,1,0.361916,0.001016,-5.962736,100.0
1242,0,1,0,0,1,1,0,1,1,0,1,0,0.362205,-0.013181,-5.975917,100.0
1243,0,1,0,0,1,1,0,1,1,0,1,1,0.362498,0.001016,-5.974902,100.0
1244,0,1,0,0,1,1,0,1,1,1,0,0,0.362792,0.003055,-5.971847,100.0
1245,0,1,0,0,1,1,0,1,1,1,0,1,0.363085,0.001016,-5.970831,100.0
1246,0,1,0,0,1,1,0,1,1,1,1,0,0.363375,-0.013181,-5.984012,100.0
1247,0,1,0,0,1,1,0,1,1,1,1,1,0.363668,0.001016,-5.982997,100.0
1248,0,1,0,0,1,1,1,0,0,0,0,0,0.363915,-0.155466,-6.138463,100.0
1249,0,1,0,0,1,1,1,0,0,0,0,1,0.364209,0.001016,-6.137447,100.0
1250,0,1,0,0,1,1,1,0,0,0,1,0,0.364498,-0.013181,-6.150628,100.0
1251,0,1,0,0,1,1,1,0,0,0,1,1,0.364791,0.001016,-6.149613,100.0
1252,0,1,0,0,1,1,1,0,0,1,0,0,0.365085,0.003055,-6.146558,100.0
1253,0,1,0,0,1,1,1,0,0,1,0,1,0.365379,0.001016,-6.145542,100.0
1254,0,1,0,0,1,1,1,0,0,1,1,0,0.365668,-0.013181,-6.158723,100.0
1255,0,1,0,0,1,1,1,0,0,1,1,1,0.365961,0.001016,-6.157708,100.0
1256,0,1,0,0,1,1,1,0,1,0,0,0,0.366229,-0.084444,-6.242151,100.0
1257,0,1,0,0,1,1,1,0,1,0,0,1,0.366523,0.001016,-6.241136,100.0
1258,0,1,0,0,1,1,1,0,1,0,1,0,0.366812,-0.013181,-6.254317,100.0
1259,0,1,0,0,1,1,1,0,1,0,1,1,0.367105,0.001016,-6.253301,100.0
1260,0,1,0,0,1,1,1,0,1,1,0,0,0.367399,0.003055,-6.250246,100.0
1261,0,1,0,0,1,1,1,0,1,1,0,1,0.367693,0.001016,-6.249230,100.0
1262,0,1,0,0,1,1,1,0,1,1,1,0,0.367982,-0.013181,-6.262411,100.0
1263,0,1,0,0,1,1,1,0,1,1,1,1,0.368275,0.001016,-6.261396,100.0
1264,0,1,0,0,1,1,1,1,0,0,0,0,0.368617,0.166695,-6.094701,100.0
1265,0,1,0,0,1,1,1,1,0,0,0,1,0.368910,0.001016,-6.093685,100.0
1266,0,1,0,0,1,1,1,1,0,0,1,0,0.369199,-0.013181,-6.106866,100.0
1267,0,1,0,0,1,1,1,1,0,0,1,1,0.369493,0.001016,-6.105851,100.0
1268,0,1,0,0,1,1,1,1,0,1,0,0,0.369787,0.003055,-6.102796,100.0
1269,0,1,0,0,1,1,1,1,0,1,0,1,0.370080,0.001016,-6.101780,100.0
1270,0,1,0,0,1,1,1,1,0,1,1,0,0.370369,-0.013181,-6.114961,100.0
1271,0,1,0,0,1,1,1,1,0,1,1,1,0.370663,0.001016,-6.113945,100.0
1272,0,1,0,0,1,1,1,1,1,0,0,0,0.370931,-0.084444,-6.198389,100.0
1273,0,1,0,0,1,1,1,1,1,0,0,1,0.371224,0.001016,-6.197374,100.0
1274,0,1,0,0,1,1,1,1,1,0,1,0,0.371513,-0.013181,-6.210554,100.0
1275,0,1,0,0,1,1,1,1,1,0,1,1,0.371807,0.001016,-6.209539,100.0
1276,0,1,0,0,1,1,1,1,1,1,0,0,0.372101,0.003055,-6.206484,100.0
1277,0,1,0,0,1,1,1,1,1,1,0,1,0.372394,0.001016,-6.205468,100.0
1278,0,1,0,0,1,1,1,1,1,1,1,0,0.372683,-0.013181,-6.218649,100.0
1279,0,1,0,0,1,1,1,1,1,1,1,1,0.372977,0.001016,-6.217634,100.0
1280,0,1,0,1,0,0,0,0,0,0,0,0,0.373763,1.684724,-4.532909,100.0
1281,0,1,0,1,0,0,0,0,0,0,0,1,0.374057,0.001016,-4.531894,100.0
1282,0,1,0,1,0,0,0,0,0,0,1,0,0.374346,-0.013181,-4.545075,100.0
1283,0,1,0,1,0,0,0,0,0,0,1,1,0.374639,0.001016,-4.544059,100.0
1284,0,1,0,1,0,0,0,0,0,1,0,0,0.374933,0.003055,-4.541004,100.0
1285,0,1,0,1,0,0,0,0,0,1,0,1,0.375226,0.001016,-4.539989,100.0
1286,0,1,0,1,0,0,0,0,0,1,1,0,0.375516,-0.013181,-4.553170,100.0
1287,0,1,0,1,0,0,0,0,0,1,1,1,0.375809,0.001016,-4.552154,100.0
1288,0,1,0,1,0,0,0,0,1,0,0,0,0.376077,-0.084444,-4.636598,100.0
1289,0,1,0,1,0,0,0,0,1,0,0,1,0.376371,0.001016,-4.635582,100.0
1290,0,1,0,1,0,0,0,0,1,0,1,0,0.376660,-0.013181,-4.648763,100.0
1291,0,1,0,1,0,0,0,0,1,0,1,1,0.376953,0.001016,-4.647748,100.0
1292,0,1,0,1,0,0,0,0,1,1,0,0,0.377247,0.003055,-4.644692,100.0
1293,0,1,0,1,0,0,0,0,1,1,0,1,0.377540,0.001016,-4.643677,100.0
1294,0,1,0,1,0,0,0,0,1,1,1,0,0.377829,-0.013181,-4.656858,100.0
1295,0,1,0,1,0,0,0,0,1,1,1,1,0.378123,0.001016,-4.655842,100.0
1296,0,1,0,1,0,0,0,1,0,0,0,0,0.378465,0.166695,-4.489147,100.0
1297,0,1,0,1,0,0,0,1,0,0,0,1,0.378758,0.001016,-4.488132,100.0
1298,0,1,0,1,0,0,0,1,0,0,1,0,0.379047,-0.013181,-4.501313,100.0
1299,0,1,0,1,0,0,0,1,0,0,1,1,0.379341,0.001016,-4.500297,100.0
1300,0,1,0,1,0,0,0,1,0,1,0,0,0.379635,0.003055,-4.497242,100.0
1301,0,1,0,1,0,0,0,1,0,1,0,1,0.379928,0.001016,-4.496227,100.0
1302,0,1,0,1,0,0,0,1,0,1,1,0,0.380217,-0.013181,-4.509408,100.0
1303,0,1,0,1,0,0,0,1,0,1,1,1,0.380510,0.001016,-4.508392,100.0
1304,0,1,0,1,0,0,0,1,1,0,0,0,0.380779,-0.084444,-4.592836,100.0
1305,0,1,0,1,0,0,0,1,1,0,0,1,0.381072,0.001016,-4.591820,100.0
1306,0,1,0,1,0,0,0,1,1,0,1,0,0.381361,-0.013181,-4.605001,100.0
1307,0,1,0,1,0,0,0,1,1,0,1,1,0.381655,0.001016,-4.603985,100.0
1308,0,1,0,1,0,0,0,1,1,1,0,0,0.381948,0.003055,-4.600930,100.0
1309,0,1,0,1,0,0,0,1,1,1,0,1,0.382242,0.001016,-4.599915,100.0
1310,0,1,0,1,0,0,0,1,1,1,1,0,0.382531,-0.013181,-4.613096,100.0
1311,0,1,0,1,0,0,0,1,1,1,1,1,0.382824,0.001016,-4.612080,100.0
1312,0,1,0,1,0,0,1,0,0,0,0,0,0.383072,-0.155466,-4.767546,100.0
1313,0,1,0,1,0,0,1,0,0,0,0,1,0.383365,0.001016,-4.766531,100.0
1314,0,1,0,1,0,0,1,0,0,0,1,0,0.383654,-0.013181,-4.779712,100.0
1315,0,1,0,1,0,0,1,0,0,0,1,1,0.383948,0.001016,-4.778696,100.0
1316,0,1,0,1,0,0,1,0,0,1,0,0,0.384242,0.003055,-4.775641,100.0
1317,0,1,0,1,0,0,1,0,0,1,0,1,0.384535,0.001016,-4.774626,100.0
1318,0,1,0,1,0,0,1,0,0,1,1,0,0.384824,-0.013181,-4.787807,100.0
1319,0,1,0,1,0,0,1,0,0,1,1,1,0.385117,0.001016,-4.786791,100.0
1320,0,1,0,1,0,0,1,0,1,0,0,0,0.385386,-0.084444,-4.871235,100.0
1321,0,1,0,1,0,0,1,0,1,0,0,1,0.385679,0.001016,-4.870219,100.0
1322,0,1,0,1,0,0,1,0,1,0,1,0,0.385968,-0.013181,-4.883400,100.0
1323,0,1,0,1,0,0,1,0,1,0,1,1,0.386262,0.001016,-4.882385,100.0
1324,0,1,0,1,0,0,1,0,1,1,0,0,0.386556,0.003055,-4.879330,100.0
1325,0,1,0,1,0,0,1,0,1,1,0,1,0.386849,0.001016,-4.878314,100.0
1326,0,1,0,1,0,0,1,0,1,1,1,0,0.387138,-0.013181,-4.891495,100.0
1327,0,1,0,1,0,0,1,0,1,1,1,1,0.387431,0.001016,-4.890479,100.0
1328,0,1,0,1,0,0,1,1,0,0,0,0,0.387773,0.166695,-4.723784,100.0
1329,0,1,0,1,0,0,1,1,0,0,0,1,0.388067,0.001016,-4.722769,100.0
1330,0,1,0,1,0,0,1,1,0,0,1,0,0.388356,-0.013181,-4.735950,100.0
1331,0,1,0,1,0,0,1,1,0,0,1,1,0.388649,0.001016,-4.734934,100.0
1332,0,1,0,1,0,0,1,1,0,1,0,0,0.388943,0.003055,-4.731879,100.0
1333,0,1,0,1,0,0,1,1,0,1,0,1,0.389236,0.001016,-4.730864,100.0
1334,0,1,0,1,0,0,1,1,0,1,1,0,0.389526,-0.013181,-4.744045,100.0
1335,0,1,0,1,0,0,1,1,0,1,1,1,0.389819,0.001016,-4.743029,100.0
1336,0,1,0,1,0,0,1,1,1,0,0,0,0.390087,-0.084444,-4.827473,100.0
1337,0,1,0,1,0,0,1,1,1,0,0,1,0.390381,0.001016,-4.826457,100.0
1338,0,1,0,1,0,0,1,1,1,0,1,0,0.390670,-0.013181,-4.839638,100.0
1339,0,1,0,1,0,0,1,1,1,0,1,1,0.390963,0.001016,-4.838623,100.0
1340,0,1,0,1,0,0,1,1,1,1,0,0,0.391257,0.003055,-4.835567,100.0
1341,0,1,0,1,0,0,1,1,1,1,0,1,0.391550,0.001016,-4.834552,100.0
1342,0,1,0,1,0,0,1,1,1,1,1,0,0.391839,-0.013181,-4.847733,100.0
1343,0,1,0,1,0,0,1,1,1,1,1,1,0.392133,0.001016,-4.846717,100.0
1344,0,1,0,1,0,1,0,0,0,0,0,0,0.392492,0.225881,-4.620837,100.0
1345,0,1,0,1,0,1,0,0,0,0,0,1,0.392785,0.001016,-4.619821,100.0
1346,0,1,0,1,0,1,0,0,0,0,1,0,0.393075,-0.013181,-4.633002,100.0
1347,0,1,0,1,0,1,0,0,0,0,1,1,0.393368,0.001016,-4.631987,100.0
1348,0,1,0,1,0,1,0,0,0,1,0,0,0.393662,0.003055,-4.628932,100.0
1349,0,1,0,1,0,1,0,0,0,1,0,1,0.393955,0.001016,-4.627916,100.0
1350,0,1,0,1,0,1,0,0,0,1,1,0,0.394244,-0.013181,-4.641097,100.0
1351,0,1,0,1,0,1,0,0,0,1,1,1,0.394538,0.001016,-4.640081,100.0
1352,0,1,0,1,0,1,0,0,1,0,0,0,0.394806,-0.084444,-4.724525,100.0
1353,0,1,0,1,0,1,0,0,1,0,0,1,0.395099,0.001016,-4.723509,100.0
1354,0,1,0,1,0,1,0,0,1,0,1,0,0.395389,-0.013181,-4.736690,100.0
1355,0,1,0,1,0,1,0,0,1,0,1,1,0.395682,0.001016,-4.735675,100.0
1356,0,1,0,1,0,1,0,0,1,1,0,0,0.395976,0.003055,-4.732620,100.0
1357,0,1,0,1,0,1,0,0,1,1,0,1,0.396269,0.001016,-4.731604,100.0
1358,0,1,0,1,0,1,0,0,1,1,1,0,0.396558,-0.013181,-4.744785,100.0
1359,0,1,0,1,0,1,0,0,1,1,1,1,0.396852,0.001016,-4.743770,100.0
1360,0,1,0,1,0,1,0,1,0,0,0,0,0.397194,0.166695,-4.577075,100.0
1361,0,1,0,1,0,1,0,1,0,0,0,1,0.397487,0.001016,-4.576059,100.0
1362,0,1,0,1,0,1,0,1,0,0,1,0,0.397776,-0.013181,-4.589240,100.0
1363,0,1,0,1,0,1,0,1,0,0,1,1,0.398069,0.001016,-4.588224,100.0
1364,0,1,0,1,0,1,0,1,0,1,0,0,0.398363,0.003055,-4.585169,100.0
1365,0,1,0,1,0,1,0,1,0,1,0,1,0.398657,0.001016,-4.584154,100.0
1366,0,1,0,1,0,1,0,1,0,1,1,0,0.398946,-0.013181,-4.597335,100.0
1367,0,1,0,1,0,1,0,1,0,1,1,1,0.399239,0.001016,-4.596319,100.0
1368,0,1,0,1,0,1,0,1,1,0,0,0,0.399507,-0.084444,-4.680763,100.0
1369,0,1,0,1,0,1,0,1,1,0,0,1,0.399801,0.001016,-4.679747,100.0
1370,0,1,0,1,0,1,0,1,1,0,1,0,0.400090,-0.013181,-4.692928,100.0
1371,0,1,0,1,0,1,0,1,1,0,1,1,0.400383,0.001016,-4.691913,100.0
1372,0,1,0,1,0,1,0,1,1,1,0,0,0.400677,0.003055,-4.688858,100.0
1373,0,1,0,1,0,1,0,1,1,1,0,1,0.400971,0.001016,-4.687842,100.0
1374,0,1,0,1,0,1,0,1,1,1,1,0,0.401260,-0.013181,-4.701023,100.0
1375,0,1,0,1,0,1,0,1,1,1,1,1,0.401553,0.001016,-4.700008,100.0
1376,0,1,0,1,0,1,1,0,0,0,0,0,0.401801,-0.155466,-4.855474,100.0
1377,0,1,0,1,0,1,1,0,0,0,0,1,0.402094,0.001016,-4.854458,100.0
1378,0,1,0,1,0,1,1,0,0,0,1,0,0.402383,-0.013181,-4.867639,100.0
1379,0,1,0,1,0,1,1,0,0,0,1,1,0.402676,0.001016,-4.866624,100.0
1380,0,1,0,1,0,1,1,0,0,1,0,0,0.402970,0.003055,-4.863569,100.0
1381,0,1,0,1,0,1,1,0,0,1,0,1,0.403264,0.001016,-4.862553,100.0
1382,0,1,0,1,0,1,1,0,0,1,1,0,0.403553,-0.013181,-4.875734,100.0
1383,0,1,0,1,0,1,1,0,0,1,1,1,0.403846,0.001016,-4.874719,100.0
1384,0,1,0,1,0,1,1,0,1,0,0,0,0.404115,-0.084444,-4.959162,100.0
1385,0,1,0,1,0,1,1,0,1,0,0,1,0.404408,0.001016,-4.958147,100.0
1386,0,1,0,1,0,1,1,0,1,0,1,0,0.404697,-0.013181,-4.971328,100.0
1387,0,1,0,1,0,1,1,0,1,0,1,1,0.404990,0.001016,-4.970312,100.0
1388,0,1,0,1,0,1,1,0,1,1,0,0,0.405284,0.003055,-4.967257,100.0
1389,0,1,0,1,0,1,1,0,1,1,0,1,0.405578,0.001016,-4.966241,100.0
1390,0,1,0,1,0,1,1,0,1,1,1,0,0.405867,-0.013181,-4.979422,100.0
1391,0,1,0,1,0,1,1,0,1,1,1,1,0.406160,0.001016,-4.978407,100.0
1392,0,1,0,1,0,1,1,1,0,0,0,0,0.406502,0.166695,-4.811712,100.0
1393,0,1,0,1,0,1,1,1,0,0,0,1,0.406795,0.001016,-4.810696,100.0
1394,0,1,0,1,0,1,1,1,0,0,1,0,0.407085,-0.013181,-4.823877,100.0
1395,0,1,0,1,0,1,1,1,0,0,1,1,0.407378,0.001016,-4.822862,100.0
1396,0,1,0,1,0,1,1,1,0,1,0,0,0.407672,0.003055,-4.819807,100.0
1397,0,1,0,1,0,1,1,1,0,1,0,1,0.407965,0.001016,-4.818791,100.0
1398,0,1,0,1,0,1,1,1,0,1,1,0,0.408254,-0.013181,-4.831972,100.0
1399,0,1,0,1,0,1,1,1,0,1,1,1,0.408548,0.001016,-4.830956,100.0
1400,0,1,0,1,0,1,1,1,1,0,0,0,0.408816,-0.084444,-4.915400,100.0
1401,0,1,0,1,0,1,1,1,1,0,0,1,0.409109,0.001016,-4.914384,100.0
1402,0,1,0,1,0,1,1,1,1,0,1,0,0.409399,-0.013181,-4.927565,100.0
1403,0,1,0,1,0,1,1,1,1,0,1,1,0.409692,0.001016,-4.926550,100.0
1404,0,1,0,1,0,1,1,1,1,1,0,0,0.409986,0.003055,-4.923495,100.0
1405,0,1,0,1,0,1,1,1,1,1,0,1,0.410279,0.001016,-4.922479,100.0
1406,0,1,0,1,0,1,1,1,1,1,1,0,0.410568,-0.013181,-4.935660,100.0
1407,0,1,0,1,0,1,1,1,1,1,1,1,0.410862,0.001016,-4.934645,100.0
1408,0,1,0,1,1,0,0,0,0,0,0,0,0.411036,-0.403726,-5.338370,100.0
1409,0,1,0,1,1,0,0,0,0,0,0,1,0.411330,0.001016,-5.337355,100.0
1410,0,1,0,1,1,0,0,0,0,0,1,0,0.411619,-0.013181,-5.350536,100.0
1411,0,1,0,1,1,0,0,0,0,0,1,1,0.411912,0.001016,-5.349520,100.0
1412,0,1,0,1,1,0,0,0,0,1,0,0,0.412206,0.003055,-5.346465,100.0
1413,0,1,0,1,1,0,0,0,0,1,0,1,0.412500,0.001016,-5.345450,100.0
1414,0,1,0,1,1,0,0,0,0,1,1,0,0.412789,-0.013181,-5.358631,100.0
1415,0,1,0,1,1,0,0,0,0,1,1,1,0.413082,0.001016,-5.357615,100.0
1416,0,1,0,1,1,0,0,0,1,0,0,0,0.413350,-0.084444,-5.442059,100.0
1417,0,1,0,1,1,0,0,0,1,0,0,1,0.413644,0.001016,-5.441043,100.0
1418,0,1,0,1,1,0,0,0,1,0,1,0,0.413933,-0.013181,-5.454224,100.0
1419,0,1,0,1,1,0,0,0,1,0,1,1,0.414226,0.001016,-5.453208,100.0
1420,0,1,0,1,1,0,0,0,1,1,0,0,0.414520,0.003055,-5.450153,100.0
1421,0,1,0,1,1,0,0,0,1,1,0,1,0.414813,0.001016,-5.449138,100.0
1422,0,1,0,1,1,0,0,0,1,1,1,0,0.415103,-0.013181,-5.462319,100.0
1423,0,1,0,1,1,0,0,0,1,1,1,1,0.415396,0.001016,-5.461303,100.0
1424,0,1,0,1,1,0,0,1,0,0,0,0,0.415738,0.166695,-5.294608,100.0
1425,0,1,0,1,1,0,0,1,0,0,0,1,0.416031,0.001016,-5.293593,100.0
